iter	Logloss
157	0.0001880826287
158	0.0001861592062
159	0.0001846276896
160	0.0001832504135
161	0.0001814702573
162	0.0001796022004
163	0.0001776398519
164	0.0001759369881
165	0.0001746993418
166	0.0001724431661
167	0.0001711185121
168	0.0001695900725
169	0.0001674790029
170	0.0001655444341
171	0.000163858548
172	0.000161780659
173	0.0001604300006
174	0.0001578830747
175	0.0001564941036
176	0.0001550786224
177	0.0001532715688
178	0.0001524825281
179	0.000151382349
180	0.0001499448657
181	0.0001479371252
182	0.0001466515908
183	0.0001454018191
184	0.0001438888832
185	0.0001425491128
186	0.0001410994611
187	0.0001397459516
188	0.0001390658561
189	0.0001376432847
190	0.0001362183034
191	0.0001350898175
192	0.000134066339
193	0.0001326584967
194	0.0001316038065
195	0.0001302111235
196	0.0001294474847
197	0.0001282536058
198	0.0001273437312
199	0.0001264019241
200	0.0001254654318
201	0.0001245110689
202	0.000123421638
203	0.0001225900672
204	0.0001215992099
205	0.0001208002494
206	0.0001197375761
207	0.0001188469277
208	0.0001178460323
209	0.0001170779716
210	0.000116089094
211	0.000115097419
212	0.0001144748625
213	0.000113805838
214	0.0001129239475
215	0.000112412488
216	0.0001118958857
217	0.0001112359418
218	0.0001107632146
219	0.0001099789401
220	0.0001092668475
221	0.0001086767077
222	0.0001078711305
223	0.0001071218872
224	0.0001061836089
225	0.0001054421229
226	0.0001044938818
227	0.0001041827219
228	0.0001035501165
229	0.0001029752114
230	0.0001025540734
231	0.0001021725822
232	0.0001015970746
233	0.0001010909192
234	0.0001004760661
235	9.966720743e-05
236	9.927638816e-05
237	9.893184319e-05
238	9.858971899e-05
239	9.811761577e-05
240	9.760329439e-05
241	9.716545847e-05
242	9.677215389e-05
243	9.634065499e-05
244	9.593376184e-05
245	9.530180198e-05
246	9.467785754e-05
247	9.42601086e-05
248	9.371913727e-05
249	9.339014976e-05
250	9.284046368e-05
251	9.22446862e-05
252	9.177793019e-05
253	9.133631787e-05
254	9.076289752e-05
255	9.03299354e-05
256	8.981719559e-05
257	8.932683442e-05
258	8.897069667e-05
259	8.860344491e-05
260	8.820024746e-05
261	8.792353774e-05
262	8.725398607e-05
263	8.700393167e-05
264	8.639565229e-05
265	8.571892977e-05
266	8.526711795e-05
267	8.504084086e-05
268	8.452822478e-05
269	8.416394249e-05
270	8.383174881e-05
271	8.343233313e-05
272	8.287162987e-05
273	8.254389578e-05
274	8.223993361e-05
275	8.195761309e-05
276	8.14485636e-05
277	8.113215869e-05
278	8.071766971e-05
279	8.029927523e-05
280	7.987711511e-05
281	7.966543793e-05
282	7.930301157e-05
283	7.891282708e-05
284	7.877209987e-05
285	7.859331283e-05
286	7.815736511e-05
287	7.746635469e-05
288	7.708913475e-05
289	7.680814296e-05
290	7.64812911e-05
291	7.609596429e-05
292	7.563527633e-05
293	7.526302166e-05
294	7.495814497e-05
295	7.462987831e-05
296	7.444200533e-05
297	7.408531349e-05
298	7.362180669e-05
299	7.335952473e-05
300	7.302704055e-05
301	7.281720316e-05
302	7.261740925e-05
303	7.235308847e-05
304	7.208136015e-05
305	7.188100677e-05
306	7.156920132e-05
307	7.130342808e-05
308	7.097025533e-05
309	7.060764606e-05
310	7.026982544e-05
311	7.000969528e-05
312	6.981990182e-05
313	6.961937631e-05
314	6.945430695e-05
315	6.916597755e-05
316	6.876814882e-05
317	6.843467482e-05
318	6.813131515e-05
319	6.793770764e-05
320	6.776726956e-05
321	6.760692876e-05
322	6.736404521e-05
323	6.709336589e-05
324	6.687661586e-05
325	6.668583258e-05
326	6.655066775e-05
327	6.628006912e-05
328	6.594421739e-05
329	6.559487392e-05
330	6.528263811e-05
331	6.499898886e-05
332	6.45927251e-05
333	6.431913548e-05
334	6.420683344e-05
335	6.39110696e-05
336	6.369677261e-05
337	6.357001591e-05
338	6.341831456e-05
339	6.326802801e-05
340	6.29856537e-05
341	6.274197936e-05
342	6.248770746e-05
343	6.222202567e-05
344	6.199029379e-05
345	6.175034205e-05
346	6.159173883e-05
347	6.133117831e-05
348	6.121295346e-05
349	6.103822793e-05
350	6.09113744e-05
351	6.077494002e-05
352	6.066090579e-05
353	6.048469014e-05
354	6.024919262e-05
355	6.007335892e-05
356	5.974013237e-05
357	5.950105212e-05
358	5.921343281e-05
359	5.900821101e-05
360	5.878063208e-05
361	5.857133801e-05
362	5.842409625e-05
363	5.82491125e-05
364	5.804895817e-05
365	5.781462799e-05
366	5.757050716e-05
367	5.733949613e-05
368	5.725062173e-05
369	5.707458361e-05
370	5.683723555e-05
371	5.660069441e-05
372	5.650755408e-05
373	5.631741634e-05
374	5.610007456e-05
375	5.589874212e-05
376	5.570960497e-05
377	5.551671831e-05
378	5.529473405e-05
379	5.517857492e-05
380	5.509547809e-05
381	5.497885633e-05
382	5.477920766e-05
383	5.458300187e-05
384	5.447691851e-05
385	5.427719992e-05
386	5.419615804e-05
387	5.410885983e-05
388	5.398547606e-05
389	5.378951235e-05
390	5.358797548e-05
391	5.348069788e-05
392	5.331689808e-05
393	5.315462067e-05
394	5.297974451e-05
395	5.28992621e-05
396	5.265745445e-05
397	5.25536251e-05
398	5.237348781e-05
399	5.228987992e-05
400	5.205105788e-05
401	5.185707381e-05
402	5.167465025e-05
403	5.157510296e-05
404	5.143662437e-05
405	5.129877518e-05
406	5.120516146e-05
407	5.097508646e-05
408	5.080258803e-05
409	5.072822209e-05
410	5.056691299e-05
411	5.049717878e-05
412	5.036848547e-05
413	5.014504874e-05
414	5.007550282e-05
415	5.000405256e-05
416	4.986815612e-05
417	4.969740065e-05
418	4.955425805e-05
419	4.938258806e-05
420	4.924105393e-05
421	4.913815522e-05
422	4.897488799e-05
423	4.88633068e-05
424	4.87604081e-05
425	4.860367693e-05
426	4.845206165e-05
427	4.838854612e-05
428	4.82740385e-05
429	4.819239412e-05
430	4.806507258e-05
431	4.790859425e-05
432	4.770939208e-05
433	4.753963181e-05
434	4.744779332e-05
435	4.734399624e-05
436	4.722761118e-05
437	4.713687548e-05
438	4.706921775e-05
439	4.694036844e-05
440	4.677314728e-05
441	4.662268859e-05
442	4.65552299e-05
443	4.646086305e-05
444	4.63491151e-05
445	4.618546593e-05
446	4.608622527e-05
447	4.602908443e-05
448	4.59486074e-05
449	4.580703023e-05
450	4.567887486e-05
451	4.556345811e-05
452	4.542444695e-05
453	4.522825191e-05
454	4.517009973e-05
455	4.506358332e-05
456	4.491233654e-05
457	4.485772943e-05
458	4.480829738e-05
459	4.470025051e-05
460	4.464816907e-05
461	4.459852723e-05
462	4.452429308e-05
463	4.445299076e-05
464	4.438412534e-05
465	4.431428892e-05
466	4.42598701e-05
467	4.41129e-05
468	4.398114307e-05
469	4.386396722e-05
470	4.374676717e-05
471	4.366403614e-05
472	4.352274946e-05
473	4.343212673e-05
474	4.338846418e-05
475	4.33189828e-05
476	4.323080774e-05
477	4.31361504e-05
478	4.304262813e-05
479	4.291493809e-05
480	4.283597538e-05
481	4.276433415e-05
482	4.260210784e-05
483	4.2516757e-05
484	4.246215528e-05
485	4.234336559e-05
486	4.220785647e-05
487	4.210040673e-05
488	4.203533922e-05
489	4.197373879e-05
490	4.191835972e-05
491	4.185136636e-05
492	4.171198133e-05
493	4.164373724e-05
494	4.156847293e-05
495	4.150882256e-05
496	4.144472067e-05
497	4.133881752e-05
498	4.127162781e-05
499	4.120775993e-05
500	4.114045994e-05
501	4.103401346e-05
502	4.091731908e-05
503	4.08459522e-05
504	4.078701999e-05
505	4.067540653e-05
506	4.058823205e-05
507	4.052879955e-05
508	4.042425741e-05
509	4.036353652e-05
510	4.023910107e-05
511	4.011901492e-05
512	3.99969303e-05
513	3.993400652e-05
514	3.983420908e-05
515	3.979519978e-05
516	3.973915097e-05
517	3.960754467e-05
518	3.956725505e-05
519	3.950758585e-05
520	3.940914136e-05
521	3.933002264e-05
522	3.927440688e-05
523	3.922871358e-05
524	3.915100698e-05
525	3.90477075e-05
526	3.894209216e-05
527	3.884178099e-05
528	3.872734599e-05
529	3.866585583e-05
530	3.85655877e-05
531	3.846472244e-05
532	3.836821993e-05
533	3.823551353e-05
534	3.811945392e-05
535	3.805828385e-05
536	3.80016433e-05
537	3.790267968e-05
538	3.784142892e-05
539	3.772499275e-05
540	3.767606907e-05
541	3.760815043e-05
542	3.756649174e-05
543	3.747609225e-05
544	3.74001824e-05
545	3.735909931e-05
546	3.732472712e-05
547	3.722695775e-05
548	3.719217134e-05
549	3.715106942e-05
550	3.708000648e-05
551	3.70253644e-05
552	3.695695893e-05
553	3.683750487e-05
554	3.679099926e-05
555	3.673975433e-05
556	3.669279416e-05
557	3.665365037e-05
558	3.656946956e-05
559	3.650426757e-05
560	3.644067404e-05
561	3.638170955e-05
562	3.633311402e-05
563	3.625702664e-05
564	3.619607713e-05
565	3.610663788e-05
566	3.607714757e-05
567	3.599128837e-05
568	3.593520998e-05
569	3.587774099e-05
570	3.58239677e-05
571	3.575910999e-05
572	3.568179879e-05
573	3.558494662e-05
574	3.5514271e-05
575	3.545300679e-05
576	3.541961366e-05
577	3.538492139e-05
578	3.528979873e-05
579	3.523329804e-05
580	3.518688926e-05
581	3.510201182e-05
582	3.504289402e-05
583	3.490438046e-05
584	3.48606157e-05
585	3.478664246e-05
586	3.471255625e-05
587	3.467473581e-05
588	3.463801279e-05
589	3.455656476e-05
590	3.451294256e-05
591	3.446062711e-05
592	3.436148597e-05
593	3.427120484e-05
594	3.424027282e-05
595	3.418727149e-05
596	3.411773364e-05
597	3.40863632e-05
598	3.400444446e-05
599	3.394472954e-05
600	3.391157849e-05
601	3.384085715e-05
602	3.381198817e-05
603	3.375050608e-05
604	3.369748592e-05
605	3.362662472e-05
606	3.356528788e-05
607	3.352517847e-05
608	3.344965325e-05
609	3.337895343e-05
610	3.335391464e-05
611	3.328455968e-05
612	3.319716733e-05
613	3.312360563e-05
614	3.308989511e-05
615	3.303386782e-05
616	3.297589047e-05
617	3.292731107e-05
618	3.282324502e-05
619	3.278000475e-05
620	3.273207896e-05
621	3.268901084e-05
622	3.26569841e-05
623	3.259970339e-05
624	3.25496285e-05
625	3.248636312e-05
626	3.242613445e-05
627	3.237485993e-05
628	3.234993411e-05
629	3.230424618e-05
630	3.226922576e-05
631	3.224147571e-05
632	3.217797632e-05
633	3.213851245e-05
634	3.208474185e-05
635	3.203257972e-05
636	3.196026874e-05
637	3.192391421e-05
638	3.190107832e-05
639	3.185700692e-05
640	3.182038611e-05
641	3.17418188e-05
642	3.169712338e-05
643	3.164499891e-05
644	3.159466848e-05
645	3.157382838e-05
646	3.154960189e-05
647	3.148117489e-05
648	3.140427791e-05
649	3.133747821e-05
650	3.125693394e-05
651	3.119786186e-05
652	3.113286966e-05
653	3.10639908e-05
654	3.098521906e-05
655	3.09277151e-05
656	3.087862196e-05
657	3.084584748e-05
658	3.080000086e-05
659	3.076401482e-05
660	3.073070508e-05
661	3.064933236e-05
662	3.061469658e-05
663	3.058238204e-05
664	3.050976443e-05
665	3.042080934e-05
666	3.035083306e-05
667	3.033591038e-05
668	3.024637699e-05
669	3.019055681e-05
670	3.016099119e-05
671	3.010520328e-05
672	3.007417982e-05
673	3.002354815e-05
674	2.993684706e-05
675	2.988961522e-05
676	2.984058663e-05
677	2.979241607e-05
678	2.9760661e-05
679	2.96868357e-05
680	2.963345511e-05
681	2.957885607e-05
682	2.953327305e-05
683	2.949874754e-05
684	2.942764426e-05
685	2.936050027e-05
686	2.929282909e-05
687	2.926425598e-05
688	2.923046746e-05
689	2.919752084e-05
690	2.915778799e-05
691	2.913507851e-05
692	2.909662061e-05
693	2.903750012e-05
694	2.900547876e-05
695	2.897829893e-05
696	2.893550785e-05
697	2.887255986e-05
698	2.884112756e-05
699	2.879395489e-05
700	2.874147806e-05
701	2.868639218e-05
702	2.865441117e-05
703	2.861708833e-05
704	2.854795394e-05
705	2.850634903e-05
706	2.84751346e-05
707	2.845268333e-05
708	2.841800989e-05
709	2.837872893e-05
710	2.835757681e-05
711	2.832432355e-05
712	2.829363092e-05
713	2.822932999e-05
714	2.820013017e-05
715	2.814018931e-05
716	2.806372268e-05
717	2.80153477e-05
718	2.795715517e-05
719	2.790479669e-05
720	2.783711744e-05
721	2.778643198e-05
722	2.776378974e-05
723	2.771449218e-05
724	2.764290205e-05
725	2.759442486e-05
726	2.757712715e-05
727	2.754458667e-05
728	2.750864636e-05
729	2.748103348e-05
730	2.744384513e-05
731	2.739636315e-05
732	2.73563183e-05
733	2.732286869e-05
734	2.729899455e-05
735	2.725437983e-05
736	2.721584392e-05
737	2.718412381e-05
738	2.71626812e-05
739	2.713696998e-05
740	2.707088306e-05
741	2.704059389e-05
742	2.69918558e-05
743	2.697011732e-05
744	2.694925838e-05
745	2.692404206e-05
746	2.690135411e-05
747	2.686699536e-05
748	2.683976981e-05
749	2.681418769e-05
750	2.679021942e-05
751	2.677249403e-05
752	2.671041213e-05
753	2.666834728e-05
754	2.660712879e-05
755	2.657959392e-05
756	2.654291931e-05
757	2.652040619e-05
758	2.648394138e-05
759	2.643347916e-05
760	2.638850939e-05
761	2.63395884e-05
762	2.631654808e-05
763	2.627207323e-05
764	2.623739709e-05
765	2.621577158e-05
766	2.617783011e-05
767	2.616230762e-05
768	2.613306745e-05
769	2.611025845e-05
770	2.607402227e-05
771	2.604794793e-05
772	2.601418362e-05
773	2.596860866e-05
774	2.59365604e-05
775	2.591445881e-05
776	2.589109034e-05
777	2.584411403e-05
778	2.580563998e-05
779	2.578416779e-05
780	2.574274041e-05
781	2.572925405e-05
782	2.568747162e-05
783	2.565545833e-05
784	2.561764597e-05
785	2.556883256e-05
786	2.552927993e-05
787	2.549144604e-05
788	2.548258335e-05
789	2.543838285e-05
790	2.540838148e-05
791	2.538346373e-05
792	2.535433922e-05
793	2.532507754e-05
794	2.530837963e-05
795	2.528095504e-05
796	2.52351891e-05
797	2.521816843e-05
798	2.518252937e-05
799	2.514895603e-05
800	2.512776626e-05
801	2.509940833e-05
802	2.508172866e-05
803	2.504849961e-05
804	2.501161789e-05
805	2.499154436e-05
806	2.494046888e-05
807	2.489065758e-05
808	2.485388345e-05
809	2.482134297e-05
810	2.477960896e-05
811	2.472231481e-05
812	2.464563838e-05
813	2.461341529e-05
814	2.459189199e-05
815	2.455979801e-05
816	2.453283336e-05
817	2.449350936e-05
818	2.444542756e-05
819	2.442306506e-05
820	2.439702837e-05
821	2.434873409e-05
822	2.431313538e-05
823	2.427885732e-05
824	2.426816561e-05
825	2.423219571e-05
826	2.420927374e-05
827	2.41600757e-05
828	2.413130355e-05
829	2.408118562e-05
830	2.403270574e-05
831	2.400952825e-05
832	2.39833786e-05
833	2.396144107e-05
834	2.393855138e-05
835	2.390817077e-05
836	2.388502555e-05
837	2.386972631e-05
838	2.383089184e-05
839	2.381574322e-05
840	2.378847463e-05
841	2.375817471e-05
842	2.3736681e-05
843	2.371846069e-05
844	2.369651241e-05
845	2.364738969e-05
846	2.362149556e-05
847	2.360998885e-05
848	2.356346979e-05
849	2.354049941e-05
850	2.349513963e-05
851	2.348486751e-05
852	2.344730529e-05
853	2.340988024e-05
854	2.336318097e-05
855	2.334480466e-05
856	2.333172177e-05
857	2.330173654e-05
858	2.327646374e-05
859	2.325466878e-05
860	2.323614454e-05
861	2.319446432e-05
862	2.316206909e-05
863	2.314751221e-05
864	2.311680345e-05
865	2.308890546e-05
866	2.306576563e-05
867	2.303385993e-05
868	2.301186861e-05
869	2.29846054e-05
870	2.297125084e-05
871	2.295067433e-05
872	2.291077472e-05
873	2.286871794e-05
874	2.283896135e-05
875	2.280594747e-05
876	2.277027076e-05
877	2.27239884e-05
878	2.269387138e-05
879	2.262457022e-05
880	2.26103926e-05
881	2.258678744e-05
882	2.256854562e-05
883	2.254955471e-05
884	2.253174997e-05
885	2.251409182e-05
886	2.249517488e-05
887	2.247422449e-05
888	2.243467724e-05
889	2.24156433e-05
890	2.239708812e-05
891	2.236713786e-05
892	2.234505779e-05
893	2.232240479e-05
894	2.229823479e-05
895	2.228842665e-05
896	2.224675585e-05
897	2.222294089e-05
898	2.219314663e-05
899	2.216490974e-05
900	2.213013947e-05
901	2.210495946e-05
902	2.207953469e-05
903	2.203665889e-05
904	2.202014657e-05
905	2.198207464e-05
906	2.195509386e-05
907	2.193654541e-05
908	2.192016086e-05
909	2.189293934e-05
910	2.187355707e-05
911	2.185547798e-05
912	2.183535335e-05
913	2.180254255e-05
914	2.178496375e-05
915	2.175802331e-05
916	2.172523538e-05
917	2.170832633e-05
918	2.16935731e-05
919	2.166927533e-05
920	2.164366766e-05
921	2.16302351e-05
922	2.159871403e-05
923	2.155779098e-05
924	2.154662452e-05
925	2.151873191e-05
926	2.147619098e-05
927	2.14399548e-05
928	2.141099571e-05
929	2.13781755e-05
930	2.135095129e-05
931	2.132883759e-05
932	2.13100511e-05
933	2.12949899e-05
934	2.127735059e-05
935	2.126374991e-05
936	2.124070153e-05
937	2.122921903e-05
938	2.121071361e-05
939	2.119650372e-05
940	2.117318636e-05
941	2.115514224e-05
942	2.113704432e-05
943	2.111856177e-05
944	2.110930906e-05
945	2.109405151e-05
946	2.107864333e-05
947	2.104848462e-05
948	2.103202475e-05
949	2.099472343e-05
950	2.096651478e-05
951	2.093419621e-05
952	2.091759782e-05
953	2.089497576e-05
954	2.087703385e-05
955	2.084613277e-05
956	2.08320197e-05
957	2.080422661e-05
958	2.077844814e-05
959	2.076431356e-05
960	2.075116745e-05
961	2.07171382e-05
962	2.070242936e-05
963	2.068835933e-05
964	2.066166231e-05
965	2.062840502e-05
966	2.061029634e-05
967	2.059082262e-05
968	2.056377997e-05
969	2.054860849e-05
970	2.051577618e-05
971	2.048724879e-05
972	2.046874607e-05
973	2.044512746e-05
974	2.041761007e-05
975	2.040192081e-05
976	2.038328495e-05
977	2.036067096e-05
978	2.034832774e-05
979	2.032582403e-05
980	2.030991959e-05
981	2.029786014e-05
982	2.027901851e-05
983	2.026389948e-05
984	2.024281192e-05
985	2.023006793e-05
986	2.019746693e-05
987	2.018139842e-05
988	2.016649457e-05
989	2.014116932e-05
990	2.011834015e-05
991	2.008657297e-05
992	2.005896413e-05
993	2.002815181e-05
994	2.001332731e-05
995	2.000080926e-05
996	1.99678707e-05
997	1.994173584e-05
998	1.992628597e-05
999	1.989441658e-05
